Date,KOSPI_Close,KOSPI_Open,KOSPI_High,KOSPI_Low,KOSPI_Volume,Samsung_Return,SKHynix_Return,VKOSPI_Index,SP500_Close,NASDAQ_Close
2016-10-12,2033.72998046875,2022.969970703125,2037.02001953125,2022.3900146484375,297400,-0.006472491909385147,-0.001210653753026647,9945.0,2139.179931640625,5239.02001953125
2016-10-13,2015.43994140625,2033.989990234375,2035.9300537109375,2014.8900146484375,440300,0.014332247557003353,-0.0072727272727273196,10135.0,2132.550048828125,5213.330078125
2016-10-14,2022.6600341796875,2021.6600341796875,2028.760009765625,2021.1099853515625,458900,0.012845215157353929,0.0146520146520146,10035.0,2132.97998046875,5214.16015625
2016-10-17,2027.6099853515625,2028.9300537109375,2033.56005859375,2011.81005859375,333400,0.008243500317057784,0.018050541516245522,10000.0,2126.5,5199.81982421875
2016-10-18,2040.4300537109375,2027.81005859375,2040.719970703125,2026.469970703125,305900,-0.0006289308176100628,-0.015366430260047248,9855.0,2139.60009765625,5243.83984375
2016-10-19,2040.93994140625,2036.1800537109375,2050.510009765625,2035.9000244140625,321900,0.022655758338577803,-0.038415366146458574,9835.0,2144.2900390625,5246.41015625
2016-10-20,2040.5999755859375,2044.1199951171875,2048.25,2036.5400390625,276000,-0.003076923076923088,0.0,9825.0,2141.340087890625,5241.830078125
2016-10-21,2033.0,2039.4000244140625,2040.4000244140625,2029.7900390625,260400,-0.01913580246913582,0.022471910112359605,9900.0,2141.159912109375,5257.39990234375
2016-10-24,2047.739990234375,2037.18994140625,2047.739990234375,2036.77001953125,252000,0.01195720578980497,-0.019536019536019578,9755.0,2151.330078125,5309.830078125
2016-10-25,2037.1700439453125,2042.2900390625,2042.6500244140625,2031.25,299100,-0.006840796019900508,0.022415940224159492,9800.0,2143.159912109375,5283.39990234375
2016-10-26,2013.8900146484375,2030.3699951171875,2030.3699951171875,2002.2900390625,392400,-0.018785222291797132,0.045066991473812434,10040.0,2139.429931640625,5250.27001953125
2016-10-27,2024.1199951171875,2018.239990234375,2026.3299560546875,2015.6600341796875,298700,0.0038289725590299195,0.002331002331002363,9950.0,2133.0400390625,5215.97021484375
2016-10-28,2019.4200439453125,2021.969970703125,2026.8499755859375,2015.719970703125,270500,0.026064844246662444,-0.01279069767441865,9935.0,2126.409912109375,5190.10009765625
2016-10-31,2008.18994140625,2011.2900390625,2016.010009765625,2005.949951171875,400700,0.015489467162329573,-0.0341578327444052,9985.0,2126.14990234375,5189.14013671875
2016-11-01,2007.3900146484375,2003.4100341796875,2010.510009765625,1990.449951171875,321800,0.007931665649786535,0.024390243902439046,9985.0,2111.719970703125,5153.580078125
2016-11-02,1978.93994140625,1995.4100341796875,1997.4599609375,1976.3399658203125,333500,-0.005447941888619856,-0.023809523809523836,10245.0,2097.93994140625,5105.56982421875
2016-11-03,1983.800048828125,1974.9300537109375,1988.8199462890625,1973.5799560546875,272700,-0.016433353621424174,0.003658536585365857,10190.0,2088.659912109375,5058.41015625
2016-11-04,1982.02001953125,1983.8699951171875,1985.2900390625,1976.5699462890625,227800,0.0068069306930693685,0.0012150668286756705,10250.0,2085.179931640625,5046.3701171875
2016-11-07,1997.5799560546875,1997.5799560546875,2001.739990234375,1992.1400146484375,210300,0.007990165949600447,0.00728155339805836,10065.0,2131.52001953125,5166.169921875
2016-11-08,2003.3800048828125,2009.56005859375,2010.1700439453125,1994.3299560546875,239600,0.0024390243902439046,0.0,10025.0,2139.56005859375,5193.490234375
2016-11-09,1958.3800048828125,2008.0799560546875,2015.22998046875,1931.0699462890625,709000,-0.029197080291970767,-0.04457831325301209,10460.0,2163.260009765625,5251.06982421875
2016-11-10,2002.5999755859375,1989.8499755859375,2002.5999755859375,1983.260009765625,433900,0.03320802005012524,0.034047919293821005,10030.0,2167.47998046875,5208.7998046875
2016-11-11,1984.4300537109375,1988.8699951171875,1994.050048828125,1982.1500244140625,386900,-0.030927835051546393,-0.028048780487804903,10225.0,2164.449951171875,5237.10986328125
2016-11-14,1974.4000244140625,1982.9300537109375,1988.6500244140625,1974.27001953125,352100,-0.02816020025031285,-0.0037641154328732496,10385.0,2164.199951171875,5218.39990234375
2016-11-15,1967.530029296875,1977.3299560546875,1978.93994140625,1967.2099609375,375700,-0.009014810045074095,0.0,10465.0,2180.389892578125,5275.6201171875
2016-11-16,1979.6500244140625,1980.8199462890625,1985.6700439453125,1976.6300048828125,306500,0.012345679012345734,0.02896725440806036,10385.0,2176.93994140625,5294.580078125
2016-11-17,1980.550048828125,1976.2099609375,1983.8699951171875,1968.800048828125,272200,0.006418485237484006,0.025703794369644983,10400.0,2187.1201171875,5333.97021484375
2016-11-18,1974.5799560546875,1983.0699462890625,1983.260009765625,1968.1300048828125,307000,0.011479591836734748,0.0023866348448686736,10400.0,2181.89990234375,5321.509765625
2016-11-21,1966.050048828125,1971.030029296875,1976.22998046875,1962.4200439453125,223500,0.004413619167717542,-0.029761904761904767,10465.0,2198.179931640625,5368.85986328125
2016-11-22,1983.469970703125,1976.0699462890625,1986.8199462890625,1974.050048828125,231400,0.029504080351538065,0.047852760736196265,10220.0,2202.93994140625,5386.35009765625
2016-11-23,1987.949951171875,1987.6400146484375,1996.6500244140625,1981.219970703125,308200,0.005487804878048674,0.008196721311475308,10135.0,2204.719970703125,5380.68017578125
2016-11-24,1971.260009765625,1985.1099853515625,1988.9599609375,1968.5,235400,0.0006064281382656134,-0.009291521486643473,10245.0,2204.719970703125,5380.68017578125
2016-11-25,1974.4599609375,1972.5999755859375,1978.449951171875,1969.0899658203125,201900,0.0,-0.0011723329425556983,10235.0,2213.35009765625,5398.919921875
2016-11-28,1978.1300048828125,1976.5799560546875,1983.4300537109375,1966.780029296875,213600,0.016363636363636358,0.0,10175.0,2201.719970703125,5368.81005859375
2016-11-29,1978.3900146484375,1977.0999755859375,1982.530029296875,1972.31005859375,214600,0.0,-0.0046948356807511304,10180.0,2204.659912109375,5379.919921875
2016-11-30,1983.47998046875,1980.3800048828125,1988.43994140625,1977.0899658203125,233100,0.041144901610017826,0.011792452830188704,10075.0,2198.81005859375,5323.68017578125
2016-12-01,1983.75,1987.47998046875,1989.0799560546875,1979.6700439453125,217900,0.0017182130584192379,0.030303030303030276,10065.0,2191.080078125,5251.10986328125
2016-12-02,1970.6099853515625,1980.1400146484375,1981.6400146484375,1966.4200439453125,243200,-0.012578616352201255,0.004524886877828038,10205.0,2191.949951171875,5255.64990234375
2016-12-05,1963.3599853515625,1965.7099609375,1971.239990234375,1960.6500244140625,237200,-0.005211349160393786,0.0,10230.0,2204.7099609375,5308.89013671875
2016-12-06,1989.8599853515625,1976.510009765625,1993.469970703125,1976.510009765625,214600,0.017462165308498312,0.018018018018018056,9990.0,2212.22998046875,5333.0
2016-12-07,1991.8900146484375,1995.68994140625,1997.6199951171875,1987.260009765625,204400,0.013729977116704761,0.0011061946902655162,9930.0,2241.35009765625,5393.759765625
2016-12-08,2031.0699462890625,2008.31005859375,2031.0699462890625,2007.5699462890625,239400,0.010158013544018019,0.022099447513812098,9640.0,2246.18994140625,5417.35986328125
2016-12-09,2024.68994140625,2024.52001953125,2026.8299560546875,2019.7900390625,225700,-0.005586592178770999,-0.01621621621621616,9570.0,2259.530029296875,5444.5
2016-12-12,2027.239990234375,2031.949951171875,2031.949951171875,2020.969970703125,289800,-0.01573033707865168,-0.00439560439560438,9585.0,2256.9599609375,5412.5400390625
2016-12-13,2035.97998046875,2026.3900146484375,2035.989990234375,2023.6099853515625,383400,0.007990867579908745,-0.007726269315673329,9540.0,2271.719970703125,5463.830078125
2016-12-14,2036.8699951171875,2043.0699462890625,2044.4200439453125,2031.1800537109375,384000,0.006228765571913986,0.020022246941045596,9515.0,2253.280029296875,5436.669921875
2016-12-15,2036.6500244140625,2022.1400146484375,2040.6199951171875,2021.760009765625,300200,-0.010129431626336505,-0.005452562704471142,9520.0,2262.030029296875,5456.85009765625
2016-12-16,2042.239990234375,2037.3499755859375,2043.5999755859375,2033.22998046875,289700,0.01932916429789655,0.01754385964912286,9485.0,2258.070068359375,5437.16015625
2016-12-19,2038.3900146484375,2039.4000244140625,2046.030029296875,2037.0400390625,249900,0.001115448968209698,-0.026939655172413812,9485.0,2262.530029296875,5457.43994140625
2016-12-20,2041.93994140625,2044.8699951171875,2047.3800048828125,2040.81005859375,314200,0.009470752089136392,0.0,9445.0,2270.760009765625,5483.93994140625
2016-12-21,2037.9599609375,2049.469970703125,2053.4599609375,2037.9599609375,284600,-0.003863134657836609,-0.0033222591362126463,9475.0,2265.179931640625,5471.43017578125
2016-12-22,2035.72998046875,2041.6099853515625,2042.9000244140625,2033.989990234375,275100,0.00221606648199435,0.011111111111111072,9485.0,2260.9599609375,5447.419921875
2016-12-23,2035.9000244140625,2036.1700439453125,2037.7099609375,2031.5400390625,310900,-0.014925373134328401,0.01758241758241752,9500.0,2263.7900390625,5462.68994140625
2016-12-26,2037.75,2038.3299560546875,2039.760009765625,2034.800048828125,366600,0.008978675645342271,-0.01403887688984884,9485.0,2263.7900390625,5462.68994140625
2016-12-27,2042.1700439453125,2040.739990234375,2044.4300537109375,2037.1199951171875,384000,0.0005561735261401246,0.0,9470.0,2268.8798828125,5487.43994140625
2016-12-28,2024.489990234375,2021.8599853515625,2029.68994140625,2020.8599853515625,356600,-0.00611450806003333,-0.006571741511500528,9390.0,2249.919921875,5438.56005859375
2016-12-29,2026.4599609375,2020.4200439453125,2026.5699462890625,2016.25,264500,0.007829977628635243,-0.01433296582138921,9390.0,2249.260009765625,5432.08984375
2017-01-02,2026.1600341796875,2022.22998046875,2031.7900390625,2015.6800537109375,229900,0.0016648168701443034,0.02460850111856816,9335.0,2249.260009765625,5432.08984375
2017-01-03,2043.969970703125,2034.31005859375,2044.0699462890625,2028.469970703125,268100,0.010526315789473717,0.031659388646288145,9190.0,2257.830078125,5429.080078125
2017-01-04,2045.6400146484375,2046.2900390625,2046.2900390625,2040.6099853515625,371500,-0.00877192982456143,-0.015873015873015928,9170.0,2270.75,5477.0
2017-01-05,2041.949951171875,2045.52001953125,2046.5,2039.489990234375,541300,-0.0165929203539823,0.00967741935483879,9230.0,2269.0,5487.93994140625
2017-01-06,2049.1201171875,2048.110107421875,2051.840087890625,2045.6600341796875,455400,0.017997750281214753,0.022364217252396124,9150.0,2276.97998046875,5521.06005859375
2017-01-09,2048.780029296875,2053.179931640625,2053.179931640625,2046.469970703125,398300,0.028176795580110436,0.03229166666666661,9110.0,2268.89990234375,5531.81982421875
2017-01-10,2045.1199951171875,2043.300048828125,2046.780029296875,2039.5,512700,0.0005373455131649774,0.004036326942482349,9135.0,2268.89990234375,5551.81982421875
2017-01-11,2075.169921875,2048.080078125,2079.699951171875,2047.56005859375,335500,0.027926960257787403,0.0371859296482413,8790.0,2275.320068359375,5563.64990234375
2017-01-12,2087.139892578125,2077.68994140625,2087.139892578125,2073.889892578125,555800,0.013584117032392928,-0.019379844961240345,8760.0,2270.43994140625,5547.490234375
2017-01-13,2076.7900390625,2077.1201171875,2080.93994140625,2073.43994140625,518300,-0.03453608247422679,-0.005928853754940677,8800.0,2274.639892578125,5574.1201171875
2017-01-16,2064.169921875,2077.030029296875,2080.050048828125,2058.929931640625,683900,-0.02135611318739994,-0.01988071570576544,8905.0,2274.639892578125,5574.1201171875
2017-01-17,2071.8701171875,2067.52001953125,2078.800048828125,2065.530029296875,601400,0.008183306055646433,0.0,8840.0,2267.889892578125,5538.72998046875
2017-01-18,2070.5400390625,2073.77001953125,2075.22998046875,2058.35009765625,530100,-0.0005411255411255089,-0.009127789046653123,8840.0,2271.889892578125,5555.64990234375
2017-01-19,2072.7900390625,2085.610107421875,2091.02001953125,2065.030029296875,415700,0.01461829994585817,0.01535312180143289,8835.0,2263.68994140625,5540.080078125
2017-01-20,2065.610107421875,2065.5400390625,2072.320068359375,2064.0,392600,-0.007470651013874119,-0.009072580645161255,8865.0,2271.31005859375,5555.330078125
2017-01-23,2065.989990234375,2067.6201171875,2073.800048828125,2058.909912109375,444900,0.02311827956989254,0.033570701932858604,8870.0,2265.199951171875,5552.93994140625
2017-01-24,2065.760009765625,2070.219970703125,2072.659912109375,2058.590087890625,312400,0.0026274303730950965,0.015748031496062964,8865.0,2280.070068359375,5600.9599609375
2017-01-25,2066.93994140625,2075.330078125,2077.719970703125,2062.9599609375,310200,0.032494758909853205,0.0019379844961240345,8810.0,2298.3701171875,5656.33984375
2017-01-26,2083.590087890625,2074.77001953125,2088.60009765625,2068.5,257900,0.012690355329949332,0.030947775628626717,8660.0,2296.679931640625,5655.18017578125
2017-01-31,2067.570068359375,2077.659912109375,2079.969970703125,2067.570068359375,288300,-0.01102756892230572,0.007504690431519689,8770.0,2278.8701171875,5614.7900390625
2017-02-01,2080.47998046875,2075.31005859375,2082.699951171875,2073.969970703125,452500,-0.00861632032437909,0.005586592178770999,8700.0,2279.550048828125,5642.64990234375
2017-02-02,2071.010009765625,2080.22998046875,2092.449951171875,2067.760009765625,825500,0.006134969325153339,-0.022222222222222254,8775.0,2280.85009765625,5636.2001953125
2017-02-03,2073.159912109375,2075.89990234375,2079.85009765625,2064.050048828125,392600,0.0025406504065039748,0.017045454545454586,8760.0,2297.419921875,5666.77001953125
2017-02-06,2077.659912109375,2085.72998046875,2088.3701171875,2073.030029296875,315300,0.0025342118601114905,0.0,8725.0,2292.56005859375,5663.5498046875
2017-02-07,2075.2099609375,2077.800048828125,2079.22998046875,2071.050048828125,271800,-0.018705763397371067,-0.007448789571694592,8750.0,2293.080078125,5674.22021484375
2017-02-08,2065.080078125,2072.580078125,2072.580078125,2052.2900390625,266700,-0.010819165378670781,0.024390243902439046,8835.0,2294.669921875,5682.4501953125
2017-02-09,2065.8798828125,2067.14990234375,2072.68994140625,2062.1201171875,236000,0.0,-0.034798534798534786,8810.0,2307.8701171875,5715.18017578125
2017-02-10,2075.080078125,2075.800048828125,2080.739990234375,2072.22998046875,314700,-0.0010416666666667185,-0.05123339658444026,8780.0,2316.10009765625,5734.1298828125
2017-02-13,2078.64990234375,2074.93994140625,2078.659912109375,2070.360107421875,289700,-0.010427528675703845,0.014000000000000012,8775.0,2328.25,5763.9599609375
2017-02-14,2074.570068359375,2079.300048828125,2081.590087890625,2068.159912109375,332400,-0.01001053740779767,-0.044378698224852076,8820.0,2337.580078125,5782.56982421875
2017-02-15,2083.860107421875,2073.60009765625,2087.68994140625,2069.889892578125,338000,0.0037253858435337683,-0.011351909184726505,8765.0,2349.25,5819.43994140625
2017-02-16,2081.840087890625,2088.090087890625,2092.590087890625,2078.35009765625,330500,0.007953340402969244,0.035490605427974886,8775.0,2347.219970703125,5814.89990234375
2017-02-17,2080.580078125,2072.570068359375,2081.179931640625,2072.570068359375,301500,-0.004208311415044741,0.016129032258064502,8775.0,2351.159912109375,5838.580078125
2017-02-20,2084.389892578125,2084.159912109375,2085.590087890625,2077.1298828125,297200,0.021130480718436262,-0.009920634920634885,8720.0,2351.159912109375,5838.580078125
2017-02-21,2102.929931640625,2085.969970703125,2108.47998046875,2085.0,292500,0.007242628039317189,0.02004008016032066,8555.0,2365.3798828125,5865.9501953125
2017-02-22,2106.610107421875,2106.419921875,2108.97998046875,2101.56005859375,312200,0.009244992295839749,-0.005893909626719096,8520.0,2362.820068359375,5860.6298828125
2017-02-23,2107.6298828125,2106.14990234375,2108.989990234375,2103.110107421875,430900,-0.003053435114503844,-0.007905138339920903,8525.0,2363.81005859375,5835.509765625
2017-02-24,2094.1201171875,2106.429931640625,2107.830078125,2090.050048828125,385400,-0.024502297090352232,-0.05378486055776888,8660.0,2367.340087890625,5845.31005859375
2017-02-27,2085.52001953125,2095.469970703125,2097.239990234375,2084.080078125,343700,-0.004186289900575568,-0.03157894736842104,8720.0,2369.75,5861.89990234375
2017-02-28,2091.639892578125,2087.260009765625,2094.409912109375,2084.360107421875,399800,0.0099842354177615,0.01521739130434785,8700.0,2363.639892578125,5825.43994140625
2017-03-02,2102.64990234375,2105.18994140625,2112.580078125,2096.31005859375,434700,0.03329864724245568,0.021413276231263323,8540.0,2381.919921875,5861.22021484375
2017-03-03,2078.75,2090.919921875,2091.590087890625,2072.090087890625,425900,-0.0025176233635447742,-0.012578616352201255,8715.0,2383.1201171875,5870.75
2017-03-06,2081.360107421875,2073.199951171875,2083.800048828125,2067.679931640625,431400,0.011610297829379057,0.047770700636942776,8685.0,2375.31005859375,5849.18017578125
2017-03-07,2094.050048828125,2080.77001953125,2096.7900390625,2079.159912109375,277800,0.0029940119760478723,-0.011144883485309065,8575.0,2368.389892578125,5833.93017578125
2017-03-08,2095.409912109375,2092.27001953125,2101.56005859375,2088.18994140625,381400,0.0,-0.016393442622950838,8550.0,2362.97998046875,5837.5498046875
2017-03-09,2091.06005859375,2098.2900390625,2100.080078125,2090.72998046875,408200,0.0,0.0,8590.0,2364.8701171875,5838.81005859375
2017-03-10,2097.35009765625,2088.669921875,2102.050048828125,2082.31005859375,500900,-0.0004975124378109319,0.02499999999999991,8560.0,2372.60009765625,5861.72998046875
2017-03-13,2117.590087890625,2102.3701171875,2122.8798828125,2100.909912109375,382100,0.010452961672473782,0.03658536585365857,8370.0,2373.469970703125,5875.77978515625
2017-03-14,2133.780029296875,2127.1201171875,2135.5,2124.419921875,365100,0.01871921182266001,-0.013725490196078383,8230.0,2365.449951171875,5856.81982421875
2017-03-15,2133.0,2128.419921875,2135.3798828125,2127.260009765625,374700,0.0009671179883945502,-0.02982107355864816,8210.0,2385.260009765625,5900.0498046875
2017-03-16,2150.080078125,2154.97998046875,2156.85009765625,2143.010009765625,402400,0.010628019323671412,0.0071721311475410054,8095.0,2381.3798828125,5900.759765625
2017-03-17,2164.580078125,2150.469970703125,2164.590087890625,2148.860107421875,302800,0.013384321223709472,-0.04883011190233977,8010.0,2378.25,5901.0
2017-03-20,2157.010009765625,2160.320068359375,2160.570068359375,2151.510009765625,264900,-0.011792452830188704,0.018181818181818077,8045.0,2373.469970703125,5901.52978515625
2017-03-21,2178.3798828125,2162.949951171875,2181.989990234375,2160.25,303900,0.01575178997613369,-0.0010504201680672232,7885.0,2344.02001953125,5793.830078125
2017-03-22,2168.300048828125,2159.969970703125,2170.0,2158.9599609375,394400,-0.0023496240601503793,0.023133543638275578,7960.0,2348.449951171875,5821.64013671875
2017-03-23,2172.719970703125,2174.090087890625,2182.419921875,2170.56005859375,358600,-0.015544041450777257,-0.004110996916752319,7930.0,2345.9599609375,5817.68994140625
2017-03-24,2168.949951171875,2171.360107421875,2179.340087890625,2163.340087890625,358700,-0.0071770334928229484,0.021671826625387025,7950.0,2343.97998046875,5828.740234375
2017-03-27,2155.659912109375,2161.169921875,2165.25,2153.139892578125,395900,-0.0072289156626506035,0.024242424242424176,8060.0,2341.590087890625,5840.3701171875
2017-03-28,2163.31005859375,2166.580078125,2169.139892578125,2157.7099609375,394000,0.006796116504854455,0.0019723865877712132,8020.0,2358.570068359375,5875.14013671875
2017-03-29,2166.97998046875,2172.31005859375,2172.31005859375,2162.0400390625,626800,0.007232401157184265,0.009842519685039353,7985.0,2361.1298828125,5897.5498046875
2017-03-30,2164.639892578125,2170.179931640625,2174.159912109375,2159.159912109375,643600,0.00478697941598849,-0.007797270955165692,7990.0,2368.06005859375,5914.33984375
2017-03-31,2160.22998046875,2166.6201171875,2166.929931640625,2159.800048828125,441600,-0.018580276322058165,-0.007858546168958758,8020.0,2362.719970703125,5911.740234375
2017-04-03,2167.510009765625,2166.0400390625,2171.330078125,2161.260009765625,398500,0.005825242718446644,0.025742574257425765,7980.0,2358.840087890625,5894.68017578125
2017-04-04,2161.10009765625,2165.22998046875,2166.93994140625,2156.889892578125,522100,0.015444015444015413,-0.015444015444015413,8030.0,2360.159912109375,5898.60986328125
2017-04-05,2160.85009765625,2161.89990234375,2164.85009765625,2146.97998046875,571700,0.001425855513307983,-0.013725490196078383,8055.0,2352.949951171875,5864.47998046875
2017-04-06,2152.75,2152.639892578125,2153.830078125,2143.300048828125,510200,-0.007119126720455671,-0.017892644135188873,8125.0,2357.489990234375,5878.9501953125
2017-04-07,2151.72998046875,2154.8701171875,2155.699951171875,2142.510009765625,408500,-0.005736137667303964,0.00809716599190291,8145.0,2355.5400390625,5877.81005859375
2017-04-10,2133.320068359375,2148.830078125,2148.830078125,2128.35009765625,512900,0.008173076923077005,-0.016064257028112428,8245.0,2357.159912109375,5880.93017578125
2017-04-11,2123.85009765625,2129.22998046875,2136.550048828125,2117.820068359375,489300,-0.008106819265617515,-0.003061224489795955,8330.0,2353.780029296875,5866.77001953125
2017-04-12,2128.909912109375,2128.169921875,2129.820068359375,2122.93994140625,427400,0.007211538461538547,0.003070624360286489,8310.0,2344.929931640625,5836.16015625
2017-04-13,2148.610107421875,2130.639892578125,2148.610107421875,2125.8701171875,357600,0.012410501193317325,0.015306122448979664,8155.0,2328.949951171875,5805.14990234375
2017-04-14,2134.8798828125,2138.280029296875,2141.610107421875,2127.800048828125,383700,-0.009429514380009385,0.0010050251256281673,8225.0,2328.949951171875,5805.14990234375
2017-04-17,2145.760009765625,2140.8701171875,2150.699951171875,2138.699951171875,259300,-0.01094716801523088,-0.012048192771084376,8185.0,2349.010009765625,5856.7900390625
2017-04-18,2148.4599609375,2155.360107421875,2155.360107421875,2139.31005859375,291400,-0.0014436958614052475,0.020325203252032464,8190.0,2342.18994140625,5849.47021484375
2017-04-19,2138.39990234375,2144.97998046875,2148.030029296875,2133.820068359375,344200,-0.014457831325301207,-0.006972111553784854,8270.0,2338.169921875,5863.02978515625
2017-04-20,2149.14990234375,2138.18994140625,2150.429931640625,2134.050048828125,268300,-0.01515892420537901,0.031093279839518484,8210.0,2355.840087890625,5916.77978515625
2017-04-21,2165.0400390625,2161.239990234375,2169.4599609375,2156.639892578125,281500,0.011916583912611634,0.011673151750972721,8060.0,2348.68994140625,5910.52001953125
2017-04-24,2173.739990234375,2175.5,2177.889892578125,2166.830078125,374700,0.011776251226692791,0.007692307692307665,7985.0,2374.14990234375,5983.81982421875
2017-04-25,2196.85009765625,2175.699951171875,2196.85009765625,2174.110107421875,275900,0.035402521823472366,0.0,7810.0,2388.610107421875,6025.490234375
2017-04-26,2207.840087890625,2202.3701171875,2210.610107421875,2200.72998046875,397500,0.0023419203747072626,0.024809160305343525,7715.0,2387.449951171875,6025.22998046875
2017-04-27,2209.4599609375,2201.719970703125,2211.590087890625,2199.760009765625,386100,0.024299065420560817,-0.0018621973929237035,7680.0,2388.77001953125,6048.93994140625
2017-04-28,2205.43994140625,2214.360107421875,2217.0400390625,2202.199951171875,268600,0.01779197080291972,0.00746268656716409,7680.0,2384.199951171875,6047.60986328125
2017-05-02,2219.669921875,2213.610107421875,2229.739990234375,2212.8701171875,295100,0.006275212909009342,0.025925925925925908,7555.0,2391.169921875,6095.3701171875
2017-05-04,2241.239990234375,2224.909912109375,2241.239990234375,2224.909912109375,261900,0.0138084632516704,0.00902527075812265,7400.0,2389.52001953125,6075.33984375
2017-05-08,2292.760009765625,2245.610107421875,2292.760009765625,2244.22998046875,281800,0.032952548330404285,0.017889087656529412,7030.0,2399.3798828125,6102.66015625
2017-05-10,2270.1201171875,2294.10009765625,2323.219970703125,2264.31005859375,422900,-0.030199914929817107,-0.02284710017574687,7180.0,2399.6298828125,6129.14013671875
2017-05-11,2296.3701171875,2278.469970703125,2297.669921875,2271.659912109375,463500,-0.002192982456140302,0.014388489208633004,7035.0,2394.43994140625,6115.9599609375
2017-05-12,2286.02001953125,2296.06005859375,2296.510009765625,2283.3798828125,335300,0.007032967032966964,-0.019503546099290725,7090.0,2390.89990234375,6121.22998046875
2017-05-15,2290.64990234375,2288.22998046875,2297.31005859375,2280.60009765625,251600,0.006110868616324705,0.005424954792043302,7050.0,2402.320068359375,6149.669921875
2017-05-16,2295.330078125,2306.72998046875,2309.0,2283.840087890625,368100,0.006073752711496683,-0.0053956834532373765,7035.0,2400.669921875,6169.8701171875
2017-05-17,2293.080078125,2291.56005859375,2295.8701171875,2283.010009765625,394800,-0.0008624407072014284,-0.010849909584086825,7055.0,2357.030029296875,6011.240234375
2017-05-18,2286.820068359375,2271.27001953125,2288.85009765625,2267.080078125,378300,-0.008631851532153623,0.018281535648994485,7080.0,2365.719970703125,6055.1298828125
2017-05-19,2288.47998046875,2286.780029296875,2293.820068359375,2282.1298828125,421100,-0.026556377884196736,-0.026929982046678624,7105.0,2381.72998046875,6083.7001953125
2017-05-22,2304.030029296875,2300.679931640625,2305.2099609375,2292.949951171875,340100,0.008497316636851604,0.03321033210332103,7000.0,2394.02001953125,6133.6201171875
2017-05-23,2311.739990234375,2308.68994140625,2326.570068359375,2303.14990234375,341100,-0.003991130820399147,-0.016071428571428625,6950.0,2398.419921875,6138.7099609375
2017-05-24,2317.340087890625,2319.3701171875,2322.5400390625,2312.929931640625,409600,-0.0008904719501335867,0.012704174228675091,6935.0,2404.389892578125,6163.02001953125
2017-05-25,2342.929931640625,2325.489990234375,2343.719970703125,2321.260009765625,369300,0.017825311942959,0.0,6770.0,2415.070068359375,6205.259765625
2017-05-26,2355.300048828125,2344.389892578125,2364.800048828125,2341.610107421875,312900,0.008756567425569184,0.023297491039426577,6690.0,2415.820068359375,6210.18994140625
2017-05-29,2352.969970703125,2362.590087890625,2371.669921875,2344.25,316200,-0.00998263888888884,0.014010507880910739,6700.0,2415.820068359375,6210.18994140625
2017-05-30,2343.679931640625,2356.5400390625,2358.68994140625,2332.159912109375,508800,-0.021481806225339795,-0.008635578583765069,6795.0,2412.909912109375,6203.18994140625
